claim_name,claim_sovereign,indigenous_territory,indigenous_slug,year_min,year_max,year_count
Northwestern Territory,Canada,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1821,1821,1
Northwestern Territory,Canada,Beaver,beaver,1821,1821,1
Northwestern Territory,Canada,Beaver Lake Cree,beaver-lake-cree,1821,1821,1
Northwestern Territory,Canada,Big Stone Cree,big-stone-cree,1821,1821,1
Northwestern Territory,Canada,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1821,1821,1
Northwestern Territory,Canada,Carcross/Tagish First Nation (Yukon),carcross-tagish,1821,1821,1
Northwestern Territory,Canada,Champagne & Aishihik,champagne-aishihik,1821,1821,1
Northwestern Territory,Canada,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1821,1821,1
Northwestern Territory,Canada,Cree,cree,1821,1821,1
Northwestern Territory,Canada,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1821,1821,1
Northwestern Territory,Canada,Deg Xit’an Ngan’ (Deg Xit’an),deg-hitan,1821,1821,1
Northwestern Territory,Canada,Dehcho Dene,dehcho-dene,1821,1821,1
Northwestern Territory,Canada,Dena’ina Ełnena,denaina,1821,1821,1
Northwestern Territory,Canada,Dene Tha’,dene-tha,1821,1821,1
Northwestern Territory,Canada,Denendeh (Acho Dene Koe),acho-dene-koe,1821,1821,1
Northwestern Territory,Canada,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1821,1821,1
Northwestern Territory,Canada,Dënéndeh,denendeh,1821,1821,1
Northwestern Territory,Canada,Gitanyow Lax’yip,gitanyow-laxyip,1821,1821,1
Northwestern Territory,Canada,Gitxsan Laxyip,gitxsan,1821,1821,1
Northwestern Territory,Canada,Gwich’in Nành,gwichin,1821,1821,1
Northwestern Territory,Canada,Gwich’in Settlement Region,gwitchin-settlement-region,1821,1821,1
Northwestern Territory,Canada,Holikachuk,holikachuk,1821,1821,1
Northwestern Territory,Canada,Hän,han,1821,1821,1
Northwestern Territory,Canada,Inupiat,inupiatun,1821,1821,1
Northwestern Territory,Canada,Inuvialuit,inuvialuit,1821,1821,1
Northwestern Territory,Canada,Kaska Dena Kayeh,kaska-dena,1821,1821,1
Northwestern Territory,Canada,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1821,1821,1
Northwestern Territory,Canada,Kitselas,kitselas,1821,1821,1
Northwestern Territory,Canada,Kitsumkalum,kitsumkalum,1821,1821,1
Northwestern Territory,Canada,Kluane,kluane,1821,1821,1
Northwestern Territory,Canada,Koyukon,koyukon,1821,1821,1
Northwestern Territory,Canada,Ktunaxa ɁamakɁis,ktunaxa,1821,1821,1
Northwestern Territory,Canada,Kuuvuan KaNianiq,kuuvuan-kanianiq,1821,1821,1
Northwestern Territory,Canada,Kwanlin Dün,kwanlin-dun,1821,1821,1
Northwestern Territory,Canada,K’asho Got’ine,kasho-gotine,1821,1821,1
Northwestern Territory,Canada,K’áálǫ Got’ine,kaal%c7%ab-gotine,1821,1821,1
Northwestern Territory,Canada,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1821,1821,1
Northwestern Territory,Canada,Lheidli T’enneh,lheidli-tenneh,1821,1821,1
Northwestern Territory,Canada,Lingít Aaní (Tlingit),tlingit,1821,1821,1
Northwestern Territory,Canada,Michif Piyii (Métis),metis,1821,1821,1
Northwestern Territory,Canada,Mountain Métis,mountain-metis,1821,1821,1
Northwestern Territory,Canada,NWT Métis Nation,nwt-metis-nation,1821,1821,1
Northwestern Territory,Canada,Na-cho Nyak Dun,na-cho-nyak-dun,1821,1821,1
Northwestern Territory,Canada,Nadut’en,naduten,1821,1821,1
Northwestern Territory,Canada,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1821,1821,1
Northwestern Territory,Canada,Nisg̱a’a,nisg%cc%b1aa,1821,1821,1
Northwestern Territory,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1821,1821,1
Northwestern Territory,Canada,Sahtu Dene and Metis,sahtu-dene-and-metis,1821,1821,1
Northwestern Territory,Canada,Sahtú Got’ine,sahtu-gotine,1821,1821,1
Northwestern Territory,Canada,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1821,1821,1
Northwestern Territory,Canada,Selkirk,selkirk,1821,1821,1
Northwestern Territory,Canada,Shita Got’ine,shita-gotine,1821,1821,1
Northwestern Territory,Canada,Sturgeon Lake Cree,sturgeon-lake-cree,1821,1821,1
Northwestern Territory,Canada,Syilx (Okanagan),okanagan,1821,1821,1
Northwestern Territory,Canada,Tagish,tagish,1821,1821,1
Northwestern Territory,Canada,Tagé Cho Hudän (Little Salmon/Carmacks),little-salmon-carmacks,1821,1821,1
Northwestern Territory,Canada,Tahltan Nation,tahltan,1821,1821,1
Northwestern Territory,Canada,Takla,takla,1821,1821,1
Northwestern Territory,Canada,Taku River Tlingit,taku-river-tlingit,1821,1821,1
Northwestern Territory,Canada,Tanacross,tanacross,1821,1821,1
Northwestern Territory,Canada,Tanana,tanana,1821,1821,1
Northwestern Territory,Canada,Ta’an Kwäch’än,taan-kwachan,1821,1821,1
Northwestern Territory,Canada,Teslin Tlingit Council (BC),teslin-tlingit-council,1821,1821,1
Northwestern Territory,Canada,Teslin Tlingit Council (Yukon),teslin-tlingit,1821,1821,1
Northwestern Territory,Canada,Tetlit Gwich’in,tetlit-gwichin,1821,1821,1
Northwestern Territory,Canada,Tr’ondëk Hwëch’in,trondek-hwechin,1821,1821,1
Northwestern Territory,Canada,Tse’khene,sekani,1821,1821,1
Northwestern Territory,Canada,Tsuut’ina,tsuu-tina,1821,1821,1
Northwestern Territory,Canada,Tłı̨chǫ Ndè,tlicho-agreement,1821,1821,1
Northwestern Territory,Canada,Upper Kuskokwim,upper-kuskokwim,1821,1821,1
Northwestern Territory,Canada,Upper Tanana,upper-tanana-2,1821,1821,1
Northwestern Territory,Canada,Vuntut Gwich’in,vuntut-gwitchin,1821,1821,1
Northwestern Territory,Canada,Wet’suwet’en Yintikh,wetsuweten,1821,1821,1
Northwestern Territory,Canada,White River-Kluane,white-river,1821,1821,1
Northwestern Territory,Canada,Woodland Cree,woodland-cree,1821,1821,1
Northwestern Territory,Canada,Yekooche,yekooche,1821,1821,1
Northwestern Territory,Canada,Yup’ik/Cup’ik,yupik,1821,1821,1
Northwestern Territory,Canada,Ĩyãħé Nakón mąkóce (Stoney),stoney,1821,1821,1
Northwestern Territory,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1821,1821,1
Northwestern Territory,Canada,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1821,1821,1
Northwestern Territory,Canada,ᓄᓇᕗᑦ (Nunavut),(nunavut),1821,1821,1
Northwestern Territory,Hudsons Bay Company,Ahtna Nenn’,ahtna,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Akaitcho,akaitcho,1825,1867,11
Northwestern Territory,Hudsons Bay Company,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Beaver,beaver,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Beaver Lake Cree,beaver-lake-cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Big Stone Cree,big-stone-cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Carcross/Tagish First Nation (BC),carcross-tagish-first-nation-bc,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Carcross/Tagish First Nation (Yukon),carcross-tagish,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Champagne & Aishihik,champagne-aishihik,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Cree,cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Dehcho Dene,dehcho-dene,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Dene Tha’,dene-tha,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Denendeh (Acho Dene Koe),acho-dene-koe,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Dënéndeh,denendeh,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Gitanyow Lax’yip,gitanyow-laxyip,1825,1859,7
Northwestern Territory,Hudsons Bay Company,Gitxaała,gitxaala,1858,1859,2
Northwestern Territory,Hudsons Bay Company,Gitxsan Laxyip,gitxsan,1825,1859,7
Northwestern Territory,Hudsons Bay Company,Gwich’in Nành,gwichin,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Gwich’in Settlement Region,gwitchin-settlement-region,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Hän,han,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Inupiat,inupiatun,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Inuvialuit,inuvialuit,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Kaska Dena Kayeh,kaska-dena,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Kitselas,kitselas,1825,1859,7
Northwestern Territory,Hudsons Bay Company,Kitsumkalum,kitsumkalum,1825,1859,7
Northwestern Territory,Hudsons Bay Company,Kluane,kluane,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Ktunaxa ɁamakɁis,ktunaxa,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Kwanlin Dün,kwanlin-dun,1825,1867,10
Northwestern Territory,Hudsons Bay Company,K’asho Got’ine,kasho-gotine,1825,1867,11
Northwestern Territory,Hudsons Bay Company,K’áálǫ Got’ine,kaal%c7%ab-gotine,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Lax Kw’Alaams,lax-kwalaams,1825,1859,7
Northwestern Territory,Hudsons Bay Company,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1825,1859,7
Northwestern Territory,Hudsons Bay Company,Lheidli T’enneh,lheidli-tenneh,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Lingít Aaní (Tlingit),tlingit,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Michif Piyii (Métis),metis,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Mountain Métis,mountain-metis,1825,1867,11
Northwestern Territory,Hudsons Bay Company,NWT Métis Nation,nwt-metis-nation,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Na-cho Nyak Dun,na-cho-nyak-dun,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Nadut’en,naduten,1825,1849,5
Northwestern Territory,Hudsons Bay Company,Niitsítpiis-stahkoii ᖹᐟᒧᐧᐨᑯᐧ ᓴᐦᖾᐟ (Blackfoot / Niitsítapi ᖹᐟᒧᐧᒣᑯ),niitsitapi-%e1%96%b9%e1%90%9f%e1%92%a7%e1%90%a7%e1%92%a3%e1%91%af-blackfoot,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Nisg̱a’a,nisg%cc%b1aa,1825,1859,7
Northwestern Territory,Hudsons Bay Company,North Slave Métis Alliance,north-slave-metis-alliance,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Sahtu Dene and Metis,sahtu-dene-and-metis,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Sahtú Got’ine,sahtu-gotine,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Secwepemcúl’ecw (Secwépemc),secwepemc-secwepemculecw,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Selkirk,selkirk,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Shita Got’ine,shita-gotine,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Sturgeon Lake Cree,sturgeon-lake-cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Syilx (Okanagan),okanagan,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Tagish,tagish,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Tagé Cho Hudän (Little Salmon/Carmacks),little-salmon-carmacks,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Tahltan Nation,tahltan,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Takla,takla,1825,1862,8
Northwestern Territory,Hudsons Bay Company,Taku River Tlingit,taku-river-tlingit,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Ta’an Kwäch’än,taan-kwachan,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Teslin Tlingit Council (BC),teslin-tlingit-council,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Teslin Tlingit Council (Yukon),teslin-tlingit,1825,1867,10
Northwestern Territory,Hudsons Bay Company,Tetlit Gwich’in,tetlit-gwichin,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Tr’ondëk Hwëch’in,trondek-hwechin,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Tse’khene,sekani,1825,1862,8
Northwestern Territory,Hudsons Bay Company,Tsuut’ina,tsuu-tina,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Tłı̨chǫ Ndè,tlicho-agreement,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Upper Tanana,upper-tanana-2,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Vuntut Gwich’in,vuntut-gwitchin,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Wet’suwet’en Yintikh,wetsuweten,1825,1849,5
Northwestern Territory,Hudsons Bay Company,White River-Kluane,white-river,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Woodland Cree,woodland-cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,Yekooche,yekooche,1825,1849,5
Northwestern Territory,Hudsons Bay Company,Ĩyãħé Nakón mąkóce (Stoney),stoney,1825,1867,11
Northwestern Territory,Hudsons Bay Company,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1825,1867,11
Northwestern Territory,Hudsons Bay Company,ᓀᐦᐃᔭᐤ ᐊᐢᑭᕀ Nêhiyaw-Askiy (Plains Cree),plains-cree,1825,1867,11
Northwestern Territory,Hudsons Bay Company,ᓄᓇᕗᑦ (Nunavut),(nunavut),1825,1867,11
Nova Scotia,Britain,Mi’kma’ki,mikmaq,1713,1866,24
Nova Scotia,Britain,N’dakina (Abenaki / Abénaquis),abenaki-abenaquis,1763,1783,4
Nova Scotia,Britain,Passamaquoddy,passamaquoddy,1763,1783,4
Nova Scotia,Britain,Penobscot,penobscot-2,1763,1783,4
Nova Scotia,Britain,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1713,1866,24
Nova Scotia,Britain,Wolastoqiyik (Maliseet),wolastoqiyik,1763,1783,4
Nova Scotia,Canada,Mi’kma’ki,mikmaq,1867,2001,21
Nova Scotia,Canada,Wabanaki (Dawnland Confederacy),wabanaki-confederacy,1867,2001,21
Nunavut,Canada,Akaitcho,akaitcho,1999,2001,2
Nunavut,Canada,Cree,cree,1999,2001,2
Nunavut,Canada,Denendeh (Dënësųłinë́ Nëné),dene-chipewyan,1999,2001,2
Nunavut,Canada,Dënéndeh,denendeh,1999,2001,2
Nunavut,Canada,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1999,2001,2
Nunavut,Canada,Inuvialuit,inuvialuit,1999,2001,2
Nunavut,Canada,Michif Piyii (Métis),metis,1999,2001,2
Nunavut,Canada,NWT Métis Nation,nwt-metis-nation,1999,2001,2
Nunavut,Canada,Nitassinan (Innu),nitassinan-innu,1999,2001,2
Nunavut,Canada,North Slave Métis Alliance,north-slave-metis-alliance,1999,2001,2
Nunavut,Canada,Nunatsiavut,nunatsiavut,1999,2001,2
Nunavut,Canada,Tłı̨chǫ Ndè,tlicho-agreement,1999,2001,2
Nunavut,Canada,ᐃᓄᐃᑦ ᓄᓇᖓᑦ (Inuit Nunangat),inuit,1999,2001,2
Nunavut,Canada,ᓄᓇᕕᒃ Nunavik,nunavik,1999,2001,2
Nunavut,Canada,ᓄᓇᕗᑦ (Nunavut),(nunavut),1999,2001,2
Ontario,Canada,Abitibiwinni Aki,abitibiwinni-aki,1867,2001,21
Ontario,Canada,Anishinabewaki ᐊᓂᔑᓈᐯᐗᑭ,anishinabek-%e1%90%8a%e1%93%82%e1%94%91%e1%93%88%e1%90%af%e1%92%83,1867,2001,21
Ontario,Canada,Anishininiimowin (Oji-Cree),oji-cree,1867,2001,21
Ontario,Canada,Attiwonderonk (Neutral),attiwonderonk-neutral,1867,2001,21
Ontario,Canada,Bodwéwadmi (Potawatomi),bodwewadmi-potawatomi,1867,2001,21
Ontario,Canada,Caldwell,caldwell,1867,2001,21
Ontario,Canada,Cree,cree,1867,2001,21
Ontario,Canada,Eeyou Istchee,cree-nehiyawak-of-eeyou-istchee,1874,2001,17
Ontario,Canada,Ho-de-no-sau-nee-ga (Haudenosaunee),haudenosauneega-confederacy,1867,2001,21
Ontario,Canada,Kanienʼkehá꞉ka (Mohawk),mohawk,1867,2001,21
Ontario,Canada,Meškwahki·aša·hina (Fox),meskwahki%c2%b7asa%c2%b7hina-fox,1867,2001,21
Ontario,Canada,Michif Piyii (Métis),metis,1867,2001,21
Ontario,Canada,Mississauga,mississauga,1867,2001,21
Ontario,Canada,Mississaugas of the Credit First Nation,mississaugas-of-the-credit-first-nation,1867,2001,21
Ontario,Canada,Myaamia,miami,1867,2001,21
Ontario,Canada,Odawa,odawa,1867,2001,21
Ontario,Canada,Omàmìwininìwag (Algonquin),algonquin,1867,2001,21
Ontario,Canada,Onundagaonoga (Onondaga),onondaga,1867,2001,21
Ontario,Canada,Očhéthi Šakówiŋ,oceti-sakowin-sioux,1867,2001,21
Ontario,Canada,Peoria,peoria,1867,2001,21
Ontario,Canada,Petun,petun,1867,2001,21
Ontario,Canada,Wendake-Nionwentsïo,huron-wendat,1867,2001,21
Ontario,Canada,Wyandot,wyandot-anderdon,1867,2001,21
Ontario,Canada,ᐃᓕᓕᐗᔅᑭᔾ | Ililiwaskiy (Moose Cree),moose-cree,1874,2001,17
Oregon Territory,Disputed,Ahantchuyuk,ahantchuyuk,1818,1842,6
Oregon Territory,Disputed,Apsáalooke (Crow),apsaalooke-crow,1818,1842,6
Oregon Territory,Disputed,As’in’i’wa’chi Niy’yaw Askiy (Rocky Mountain Cree),aseniwuche-winewak-rocky-mountain,1818,1842,6
Oregon Territory,Disputed,Atfalati,atfalati,1818,1842,6
Oregon Territory,Disputed,BOḰEĆEN (Pauquachin),bo%e1%b8%b1ecen-pauquachin,1818,1842,6
Oregon Territory,Disputed,Cascades,cascades,1818,1842,6
Oregon Territory,Disputed,"Cayuse, Umatilla and Walla Walla",cayuse-umatilla-and-walla-walla,1818,1842,6
Oregon Territory,Disputed,Chafan,chafan,1818,1842,6
Oregon Territory,Disputed,ChalAt’i’lo t’sikAti (Chalat’),hoh,1818,1842,6
Oregon Territory,Disputed,Chelamela,long-tom,1818,1842,6
Oregon Territory,Disputed,Chemapho,chemapho,1818,1842,6
Oregon Territory,Disputed,Chepenefa,chepenefa,1818,1842,6
Oregon Territory,Disputed,Chimacum,chimacum,1818,1842,6
Oregon Territory,Disputed,Chinook,chinook,1818,1842,6
Oregon Territory,Disputed,Chit-dee-ni (Chetco),chit-dee-ni-chetco,1818,1842,6
Oregon Territory,Disputed,Clackamas,clackamas,1818,1842,6
Oregon Territory,Disputed,Clatskanie,clatskanie,1818,1842,6
Oregon Territory,Disputed,Clatsop-Nehalem Confederated Tribes,clatsop,1818,1842,6
Oregon Territory,Disputed,Confederated Tribes of Grand Ronde,confederated-tribes-of-grand-ronde,1818,1842,6
Oregon Territory,Disputed,Confederated Tribes of Siletz Indians,confederated-tribes-of-siletz-indians,1818,1842,6
Oregon Territory,Disputed,Confederated Tribes of Warm Springs,confederated-tribes-of-warm-springs,1818,1842,6
Oregon Territory,Disputed,Confederated Tribes of the Colville Reservation,confederated-tribes-of-the-colville-reservation,1818,1842,6
Oregon Territory,Disputed,"Coos, Lower Umpqua, Siuslaw",coos-lower-umpqua-siuslaw,1818,1842,6
Oregon Territory,Disputed,Coquille,coquille,1818,1842,6
Oregon Territory,Disputed,Cow Creek Umpqua,cow-creek-umpqua,1818,1842,6
Oregon Territory,Disputed,Dakeł Keyoh (ᑕᗸᒡ ᗲᘏᑋ),dakel-%e1%91%95%e1%97%b8%e1%92%a1,1818,1842,6
Oregon Territory,Disputed,Da’naxda’xw Awaetlatla,danaxdaxw-awaetlatla,1818,1842,6
Oregon Territory,Disputed,Dënéndeh,denendeh,1818,1842,6
Oregon Territory,Disputed,Esketemculeucw (Esk’etemc),esketemculeucw-esketemc,1818,1842,6
Oregon Territory,Disputed,Gitga’at Lax Yuup,gitgaat,1818,1842,6
Oregon Territory,Disputed,Gitxaała,gitxaala,1818,1842,6
Oregon Territory,Disputed,Gitxsan Laxyip,gitxsan,1818,1842,6
Oregon Territory,Disputed,Goshute,goshute,1818,1818,1
Oregon Territory,Disputed,Gwa’Sala-‘Nakwaxda’xw,gwasala-nakwaxdaxw,1818,1842,6
Oregon Territory,Disputed,Haida,x%cc%b1aayda,1818,1842,6
Oregon Territory,Disputed,Halalt,halalt,1818,1842,6
Oregon Territory,Disputed,Hanis Coos,hanis-coos,1818,1842,6
Oregon Territory,Disputed,Hesquiaht,hesquiaht,1818,1842,6
Oregon Territory,Disputed,Homalco,homalco,1818,1842,6
Oregon Territory,Disputed,Hul’qumi’num Treaty Group,hulquminum-treaty-group,1818,1842,6
Oregon Territory,Disputed,Hupacasath,hupacasath,1818,1842,6
Oregon Territory,Disputed,Huu-ay-aht,huu-ay-aht,1818,1842,6
Oregon Territory,Disputed,In-SHUCK-ch,in-shuck-ch,1818,1842,6
Oregon Territory,Disputed,Ka:’yu:’k’t’h’/Che:k’tles7et’h’,kayukth-chektles7eth,1818,1842,6
Oregon Territory,Disputed,Kalapuya,kalapuya,1818,1842,6
Oregon Territory,Disputed,Kalapuya (Mohawk),mohawk-4,1818,1842,6
Oregon Territory,Disputed,Kalispel,kalispel,1818,1842,6
Oregon Territory,Disputed,Karuk,karuk,1818,1818,1
Oregon Territory,Disputed,Kathlamet,kathlamet,1818,1842,6
Oregon Territory,Disputed,Kelly Lake Metis Settlement Society,kelly-lake-metis-settlement-society,1818,1842,6
Oregon Territory,Disputed,KiKiallus,kikiallus,1818,1842,6
Oregon Territory,Disputed,Kitselas,kitselas,1818,1842,6
Oregon Territory,Disputed,Kitsumkalum,kitsumkalum,1818,1842,6
Oregon Territory,Disputed,Klamath,klamath,1818,1842,6
Oregon Territory,Disputed,Konnaack,konnaack,1818,1842,6
Oregon Territory,Disputed,Ktunaxa ɁamakɁis,ktunaxa,1818,1842,6
Oregon Territory,Disputed,Kulhulmcilh (Nuxalk),nuxalk,1818,1842,6
Oregon Territory,Disputed,Kwakwaka’wakw A̱wi’nagwis,kwakwakawakw,1818,1842,6
Oregon Territory,Disputed,Kwantlen,kwantlen,1818,1842,6
Oregon Territory,Disputed,Kwiakah,kwiakah,1818,1842,6
Oregon Territory,Disputed,K’ómoks,komoks,1818,1842,6
Oregon Territory,Disputed,Lax Kw’Alaams,lax-kwalaams,1818,1842,6
Oregon Territory,Disputed,La̱xyuubm Ts’msyen (Tsimshian),tsimshian,1818,1842,6
